Timestamp,Water_Level,Water_Level_imputed,Discharge,Discharge_imputed
1960-11-03,3.100,No,785.000,No
1960-11-04,3.050,No,766.000,No
1960-11-05,2.990,No,748.000,No
1960-11-06,2.890,No,707.000,No
1960-11-07,2.800,No,676.000,No
1960-11-08,2.830,No,694.000,No
1960-11-09,2.810,No,689.000,No
1960-11-10,2.650,No,626.000,No
1960-11-11,2.570,No,595.000,No
1960-11-12,2.520,No,595.000,No
1960-11-13,2.490,No,604.000,No
1960-11-14,2.610,No,680.000,No
1960-11-15,2.670,No,820.000,No
1960-11-16,2.790,No,810.000,No
1960-11-17,2.950,No,910.000,No
1960-11-18,3.100,No,1010.000,No
1960-11-19,2.780,No,845.000,No
1960-11-20,2.580,No,739.000,No
1960-11-21,2.460,No,680.000,No
1960-11-22,2.340,No,622.000,No
1960-11-23,2.330,No,622.000,No
1960-11-24,2.350,No,631.000,No
1960-11-25,2.300,No,613.000,No
1960-11-26,2.320,No,653.000,No
1960-11-27,2.250,No,667.000,No
1960-11-28,2.190,No,685.000,No
1960-11-29,2.350,No,805.000,No
1960-11-30,2.490,No,925.000,No
1960-12-01,3.470,No,1340.000,No
1960-12-02,2.890,No,855.000,No
1960-12-03,2.610,No,716.000,No
1960-12-04,2.480,No,658.000,No
1960-12-05,2.470,No,653.000,No
1960-12-06,2.340,No,590.000,No
1960-12-07,2.290,No,566.000,No
1960-12-08,2.240,No,546.000,No
1960-12-09,2.210,No,530.000,No
1960-12-10,2.200,No,526.000,No
1960-12-11,2.460,No,685.000,No
1960-12-12,2.710,No,855.000,No
1960-12-13,2.510,No,739.000,No
1960-12-14,2.310,No,631.000,No
1960-12-15,2.210,No,566.000,No
1960-12-16,2.130,No,522.000,No
1960-12-17,2.050,No,486.000,No
1960-12-18,2.020,No,466.000,No
1960-12-19,1.970,No,442.000,No
1960-12-20,1.920,No,414.000,No
1960-12-21,1.870,No,406.000,No
1960-12-22,1.850,No,410.000,No
1960-12-23,1.990,No,466.000,No
1960-12-24,1.920,No,438.000,No
1960-12-25,1.830,No,402.000,No
1960-12-26,1.750,No,370.000,No
1960-12-27,1.740,No,366.000,No
1960-12-28,1.710,No,354.000,No
1960-12-29,1.690,No,347.000,No
1960-12-30,1.660,No,338.000,No
1960-12-31,1.630,No,329.000,No
1961-01-01,1.540,Yes,353.500,Yes
1961-01-02,1.540,Yes,350.000,Yes
1961-01-03,1.530,Yes,346.500,Yes
1961-01-04,1.520,Yes,343.000,Yes
1961-01-05,1.520,Yes,333.000,Yes
1961-01-06,1.520,Yes,324.000,Yes
1961-01-07,1.520,Yes,319.000,Yes
1961-01-08,1.520,Yes,312.000,Yes
1961-01-09,1.500,Yes,302.000,Yes
1961-01-10,1.500,Yes,290.000,Yes
1961-01-11,1.490,Yes,271.000,Yes
1961-01-12,1.480,Yes,257.000,Yes
1961-01-13,1.460,Yes,252.000,Yes
1961-01-14,1.440,Yes,249.000,Yes
1961-01-15,1.420,Yes,242.000,Yes
1961-01-16,1.420,Yes,240.000,Yes
1961-01-17,1.420,Yes,240.000,Yes
1961-01-18,1.420,Yes,221.000,Yes
1961-01-19,1.420,Yes,211.000,Yes
1961-01-20,1.390,Yes,209.000,Yes
1961-01-21,1.380,Yes,209.000,Yes
1961-01-22,1.350,Yes,209.000,Yes
1961-01-23,1.340,Yes,207.000,Yes
1961-01-24,1.320,Yes,207.000,Yes
1961-01-25,1.320,Yes,207.000,Yes
1961-01-26,1.320,Yes,205.000,Yes
1961-01-27,1.320,Yes,205.000,Yes
1961-01-28,1.310,Yes,205.000,Yes
1961-01-29,1.300,Yes,203.000,Yes
1961-01-30,1.290,Yes,201.000,Yes
1961-01-31,1.260,Yes,199.000,Yes
1961-02-01,1.240,Yes,199.000,Yes
1961-02-02,1.220,Yes,197.000,Yes
1961-02-03,1.220,Yes,197.000,Yes
1961-02-04,1.220,Yes,197.000,Yes
1961-02-05,1.200,Yes,189.000,Yes
1961-02-06,1.200,Yes,187.000,Yes
