Timestamp,Rainfall,Rainfall_imputed,Water_Level,Water_Level_imputed,Discharge,Discharge_imputed,Total_Suspended_Solids,Total_Suspended_Solids_imputed
1975-08-10,0.000,Yes,12.780,No,37220.000,No,,
1975-08-11,0.000,Yes,13.140,No,39338.000,No,,
1975-08-12,0.000,Yes,13.950,No,44282.000,No,,
1975-08-13,0.000,Yes,14.190,No,45833.000,No,,
1975-08-14,0.200,Yes,14.030,No,44811.000,No,,
1975-08-15,0.200,Yes,13.960,No,44379.000,No,,
1975-08-16,0.200,Yes,13.760,No,43107.000,No,,
1975-08-17,0.200,Yes,13.610,No,42172.000,No,,
1975-08-18,0.000,Yes,13.550,No,41810.000,No,,
1975-08-19,0.000,Yes,13.660,No,42481.000,No,,
1975-08-20,0.000,Yes,13.720,No,42848.000,No,,
1975-08-21,0.000,Yes,13.660,No,42481.000,No,,
1975-08-22,0.000,Yes,13.440,No,41143.000,No,,
1975-08-23,0.000,Yes,13.270,No,40092.000,No,,
1975-08-24,0.000,Yes,13.190,No,39636.000,No,,
1975-08-25,0.000,Yes,13.270,No,40092.000,No,,
1975-08-26,0.000,Yes,13.660,No,42481.000,No,,
1975-08-27,0.000,Yes,13.930,No,44170.000,No,,
1975-08-28,0.000,Yes,14.100,No,45245.000,No,,
1975-08-29,0.000,Yes,14.330,No,46714.000,No,,
1975-08-30,0.000,Yes,14.950,No,52808.000,No,,
1975-08-31,0.000,Yes,15.140,No,54417.000,No,,
1975-09-01,0.000,Yes,15.130,No,53753.000,No,,
1975-09-02,0.000,Yes,15.020,No,52467.000,No,,
1975-09-03,0.200,Yes,15.000,No,52161.000,No,,
1975-09-04,0.200,Yes,14.770,No,49634.000,No,,
1975-09-05,0.200,Yes,14.700,No,48818.000,No,,
1975-09-06,0.600,Yes,14.620,No,47950.000,No,,
1975-09-07,1.200,Yes,14.580,No,47497.000,No,,
1975-09-08,1.000,Yes,14.530,No,46946.000,No,,
1975-09-09,1.000,Yes,14.460,No,46198.000,No,,
1975-09-10,1.000,Yes,14.700,No,48595.000,No,,
1975-09-11,0.600,Yes,14.770,No,49273.000,No,,
1975-09-12,0.100,Yes,14.690,No,48402.000,No,,
1975-09-13,0.100,Yes,14.440,No,45822.000,No,,
1975-09-14,0.100,Yes,14.250,No,43995.000,No,,
1975-09-15,0.100,Yes,14.160,No,43172.000,No,,
1975-09-16,0.700,Yes,14.030,No,41977.000,No,,
1975-09-17,0.700,Yes,13.940,No,41171.000,No,,
1975-09-18,0.700,Yes,13.840,No,40279.000,No,,
1975-09-19,0.700,Yes,13.810,No,40043.000,No,,
1975-09-20,0.500,Yes,13.700,No,39081.000,No,,
1975-09-21,0.500,Yes,13.650,No,38674.000,No,,
1975-09-22,0.000,Yes,13.560,No,37905.000,No,,
1975-09-23,0.000,Yes,13.680,No,39021.000,No,,
1975-09-24,0.000,Yes,13.870,No,40807.000,No,,
1975-09-25,0.900,Yes,13.910,No,41223.000,No,,
1975-09-26,0.900,Yes,13.850,No,40703.000,No,,
1975-09-27,1.000,Yes,13.720,No,39548.000,No,,
1975-09-28,1.200,Yes,13.620,No,38723.000,No,,
1975-09-29,1.200,Yes,13.390,No,36764.000,No,,
1975-09-30,5.600,Yes,13.130,No,34616.000,No,,
1975-10-01,1.000,Yes,13.020,No,33771.000,No,,
1975-10-02,0.200,Yes,12.980,No,33515.000,No,,
1975-10-03,0.000,Yes,12.760,No,31809.000,No,,
1975-10-04,0.000,Yes,12.540,No,30145.000,No,,
1975-10-05,0.000,Yes,12.370,No,29158.000,No,,
1975-10-06,0.000,Yes,12.230,No,28349.000,No,,
1975-10-07,0.000,Yes,12.150,No,27896.000,No,,
1975-10-08,0.000,Yes,12.290,No,28694.000,No,,
1975-10-09,0.400,Yes,12.320,No,28850.000,No,,
1975-10-10,0.400,Yes,12.200,No,28161.000,No,,
1975-10-11,2.400,Yes,12.120,No,27710.000,No,,
1975-10-12,2.900,Yes,12.180,No,28047.000,No,,
1975-10-13,2.900,Yes,12.010,No,27113.000,No,,
1975-10-14,3.600,Yes,11.860,No,26303.000,No,,
1975-10-15,3.600,Yes,11.750,No,25726.000,No,,
1975-10-16,2.900,Yes,11.640,No,25155.000,No,,
1975-10-17,3.600,Yes,11.590,No,24875.000,No,,
1975-10-18,2.800,Yes,11.570,No,24802.000,No,,
1975-10-19,0.000,Yes,11.590,No,24875.000,No,,
1975-10-20,2.800,Yes,11.670,No,25298.000,No,,
1975-10-21,2.800,Yes,11.780,No,25871.000,No,,
1975-10-22,2.800,Yes,11.930,No,26669.000,No,,
1975-10-23,0.100,Yes,11.950,No,26780.000,No,,
1975-10-24,0.100,Yes,11.680,No,25368.000,No,,
1975-10-25,0.100,Yes,11.530,No,24593.000,No,,
1975-10-26,0.100,Yes,11.570,No,24802.000,No,,
1975-10-27,0.000,Yes,11.610,No,24980.000,No,,
1975-10-28,0.000,Yes,11.460,No,24247.000,No,,
1975-10-29,0.000,Yes,11.260,No,23259.000,No,,
1975-10-30,0.000,Yes,11.110,No,22528.000,No,,
1975-10-31,0.000,Yes,10.900,No,21554.000,No,,
1975-11-01,0.000,Yes,10.730,No,20794.000,No,,
1975-11-02,0.000,Yes,10.630,No,20359.000,No,,
1975-11-03,0.000,Yes,10.480,No,19718.000,No,,
1975-11-04,0.000,Yes,10.310,No,19029.000,No,,
1975-11-05,0.000,Yes,10.190,No,18531.000,No,,
1975-11-06,0.000,Yes,10.160,No,18415.000,No,,
1975-11-07,0.000,Yes,10.140,No,18330.000,No,,
1975-11-08,0.000,Yes,9.930,No,17539.000,No,,
1975-11-09,0.000,Yes,9.770,No,16928.000,No,,
1975-11-10,0.000,Yes,9.530,No,16062.000,No,,
1975-11-11,0.000,Yes,9.320,No,15336.000,No,,
1975-11-12,0.000,Yes,9.200,No,14926.000,No,,
1975-11-13,0.000,Yes,9.040,No,14393.000,No,,
1975-11-14,0.200,Yes,8.890,No,13905.000,No,,
1975-11-15,1.100,Yes,8.650,No,13170.000,No,,
1975-11-16,1.400,Yes,8.480,No,12684.000,No,,
1975-11-17,4.000,Yes,8.240,No,11991.000,No,,
1975-11-18,4.000,Yes,7.920,No,11131.000,No,,
1975-11-19,5.600,Yes,7.880,No,11027.000,No,,
1975-11-20,5.600,Yes,7.780,No,10779.000,No,,
1975-11-21,4.000,Yes,7.710,No,10597.000,No,,
1975-11-22,4.000,Yes,7.530,No,10154.000,No,,
1975-11-23,0.800,Yes,7.390,No,9837.000,No,,
1975-11-24,0.000,Yes,7.250,No,9522.000,No,,
1975-11-25,0.000,Yes,7.130,No,9264.000,No,,
1975-11-26,0.000,Yes,7.050,No,9082.000,No,,
1975-11-27,0.000,Yes,6.930,No,8826.000,No,,
1975-11-28,0.000,Yes,6.830,No,8609.000,No,,
1975-11-29,0.000,Yes,6.780,No,8501.000,No,,
1975-11-30,0.000,Yes,6.570,No,8054.000,No,,
1975-12-01,0.100,Yes,6.400,No,7702.000,No,,
1975-12-02,0.500,Yes,6.320,No,7553.000,No,,
1975-12-03,0.100,Yes,6.120,No,7182.000,No,,
1975-12-04,0.100,Yes,5.960,No,6898.000,No,,
1975-12-05,0.000,Yes,5.850,No,6713.000,No,,
1975-12-06,0.000,Yes,5.800,No,6623.000,No,,
1975-12-07,0.000,Yes,5.740,No,6518.000,No,,
1975-12-08,0.000,Yes,5.670,No,6410.000,No,,
1975-12-09,0.000,Yes,5.510,No,6154.000,No,,
1975-12-10,0.000,Yes,5.440,No,6043.000,No,,
1975-12-11,0.000,Yes,5.350,No,5905.000,No,,
1975-12-12,0.000,Yes,5.210,No,5696.000,No,,
1975-12-13,0.000,Yes,5.160,No,5615.000,No,,
1975-12-14,0.000,Yes,5.110,No,5544.000,No,,
1975-12-15,0.000,Yes,5.060,No,5474.000,No,,
1975-12-16,0.000,Yes,5.040,No,5436.000,No,,
1975-12-17,0.000,Yes,5.000,No,5379.000,No,,
1975-12-18,0.000,Yes,4.970,No,5337.000,No,,
1975-12-19,0.000,Yes,4.950,No,5309.000,No,,
1975-12-20,0.000,Yes,4.880,No,5201.000,No,,
1975-12-21,0.000,Yes,4.820,No,5121.000,No,,
1975-12-22,0.000,Yes,4.750,No,5020.000,No,,
1975-12-23,0.000,Yes,4.710,No,4968.000,No,,
1975-12-24,0.000,Yes,4.640,No,4878.000,No,,
1975-12-25,0.000,Yes,4.820,No,5121.000,No,,
1975-12-26,0.000,Yes,4.900,No,5229.000,No,,
1975-12-27,0.000,Yes,4.880,No,5201.000,No,,
1975-12-28,0.000,Yes,4.860,No,5174.000,No,,
1975-12-29,0.000,Yes,4.750,No,5020.000,No,,
1975-12-30,0.000,Yes,4.730,No,4994.000,No,,
1975-12-31,0.000,Yes,4.640,No,4878.000,No,,
1976-01-01,0.000,Yes,4.580,No,4798.000,No,,
1976-01-02,0.000,Yes,4.510,No,4717.000,No,,
1976-01-03,0.000,Yes,4.440,No,4637.000,No,,
1976-01-04,0.000,Yes,4.340,No,4513.000,No,,
1976-01-05,0.000,Yes,4.320,No,4490.000,No,,
1976-01-06,0.000,Yes,4.290,No,4456.000,No,,
1976-01-07,0.000,Yes,4.210,No,4364.000,No,,
1976-01-08,0.000,Yes,4.120,No,4261.000,No,,
1976-01-09,0.000,Yes,4.060,No,4184.000,No,,
1976-01-10,0.000,Yes,4.060,No,4184.000,No,,
1976-01-11,0.000,Yes,4.040,No,4161.000,No,,
1976-01-12,0.000,Yes,3.940,No,4046.000,No,,
1976-01-13,0.000,Yes,3.890,No,3989.000,No,,
1976-01-14,0.000,Yes,3.840,No,3932.000,No,,
1976-01-15,0.000,Yes,3.810,No,3897.000,No,,
1976-01-16,0.000,Yes,3.810,No,3897.000,No,,
1976-01-17,0.000,Yes,3.810,No,3897.000,No,,
1976-01-18,0.000,Yes,3.810,No,3897.000,No,,
1976-01-19,0.000,Yes,3.780,No,3863.000,No,,
1976-01-20,0.000,Yes,3.710,No,3783.000,No,,
1976-01-21,0.000,Yes,3.710,No,3783.000,No,,
1976-01-22,0.000,Yes,3.710,No,3783.000,No,,
1976-01-23,0.000,Yes,3.710,No,3783.000,No,,
1976-01-24,0.000,Yes,3.710,No,3783.000,No,,
1976-01-25,0.000,Yes,3.690,No,3760.000,No,,
1976-01-26,0.000,Yes,3.690,No,3760.000,No,,
1976-01-27,0.000,Yes,3.690,No,3760.000,No,,
1976-01-28,0.000,Yes,3.600,No,3657.000,No,,
1976-01-29,0.000,Yes,3.600,No,3657.000,No,,
1976-01-30,0.000,Yes,3.600,No,3657.000,No,,
1976-01-31,0.000,Yes,3.580,No,3634.000,No,,
1976-02-01,0.000,Yes,3.560,No,3611.000,No,,
1976-02-02,0.000,Yes,3.480,No,3526.000,No,,
1976-02-03,0.000,Yes,3.450,No,3496.000,No,,
1976-02-04,0.000,Yes,3.450,No,3496.000,No,,
1976-02-05,0.000,Yes,3.420,No,3466.000,No,,
1976-02-06,0.000,Yes,3.390,No,3435.000,No,,
1976-02-07,0.000,Yes,3.350,No,3395.000,No,,
1976-02-08,0.000,Yes,3.390,No,3435.000,No,,
1976-02-09,0.000,Yes,3.450,No,3496.000,No,,
1976-02-10,0.000,Yes,3.450,No,3496.000,No,,
1976-02-11,0.000,Yes,3.420,No,3466.000,No,,
1976-02-12,0.000,Yes,3.420,No,3466.000,No,,
1976-02-13,0.000,Yes,3.450,No,3496.000,No,,
1976-02-14,0.000,Yes,3.450,No,3496.000,No,,
1976-02-15,0.000,Yes,3.450,No,3496.000,No,,
1976-02-16,0.000,Yes,3.450,No,3496.000,No,,
1976-02-17,0.000,Yes,3.450,No,3496.000,No,,
1976-02-18,0.000,Yes,3.450,No,3496.000,No,,
1976-02-19,0.000,Yes,3.520,No,3566.000,No,,
1976-02-20,0.000,Yes,3.580,No,3634.000,No,,
1976-02-21,0.000,Yes,3.730,No,3806.000,No,,
1976-02-22,0.000,Yes,3.760,No,3840.000,No,,
1976-02-23,0.000,Yes,3.810,No,3897.000,No,,
1976-02-24,0.000,Yes,3.760,No,3840.000,No,,
1976-02-25,0.000,Yes,3.760,No,3840.000,No,,
1976-02-26,0.000,Yes,3.600,No,3657.000,No,,
1976-02-27,0.000,Yes,3.520,No,3566.000,No,,
1976-02-28,0.000,Yes,3.450,No,3496.000,No,,
1976-02-29,0.000,Yes,3.420,No,3466.000,No,,
1976-03-01,0.000,Yes,3.390,No,3435.000,No,,
1976-03-02,0.000,Yes,3.160,No,3218.000,No,,
1976-03-03,0.000,Yes,3.130,No,3190.000,No,,
1976-03-04,0.000,Yes,3.080,No,3142.000,No,,
1976-03-05,0.000,Yes,3.030,No,3095.000,No,,
1976-03-06,0.000,Yes,3.030,No,3095.000,No,,
1976-03-07,0.000,Yes,3.030,No,3095.000,No,,
1976-03-08,0.000,Yes,2.990,No,3057.000,No,,
1976-03-09,0.000,Yes,2.990,No,3057.000,No,,
1976-03-10,0.000,Yes,2.970,No,3039.000,No,,
1976-03-11,0.000,Yes,2.970,No,3039.000,No,,
1976-03-12,0.000,Yes,2.970,No,3039.000,No,,
1976-03-13,0.000,Yes,2.970,No,3039.000,No,,
1976-03-14,0.000,Yes,2.970,No,3039.000,No,,
1976-03-15,0.000,Yes,2.970,No,3039.000,No,,
1976-03-16,0.000,Yes,2.970,No,3039.000,No,,
1976-03-17,0.000,Yes,2.970,No,3039.000,No,,
1976-03-18,0.000,Yes,2.990,No,3057.000,No,,
1976-03-19,0.000,Yes,2.970,No,3039.000,No,,
1976-03-20,0.000,Yes,3.160,No,3218.000,No,,
1976-03-21,0.000,Yes,3.180,No,3237.000,No,,
1976-03-22,0.000,Yes,3.160,No,3218.000,No,,
1976-03-23,0.000,Yes,3.130,No,3190.000,No,,
1976-03-24,0.000,Yes,3.130,No,3190.000,No,,
1976-03-25,0.000,Yes,2.990,No,3057.000,No,,
1976-03-26,0.000,Yes,2.970,No,3039.000,No,,
1976-03-27,0.000,Yes,2.970,No,3039.000,No,,
1976-03-28,0.000,Yes,2.950,No,3020.000,No,,
1976-03-29,0.000,Yes,2.920,No,2999.000,No,,
1976-03-30,0.000,Yes,2.990,No,3057.000,No,,
1976-03-31,0.000,Yes,2.990,No,3057.000,No,,
1976-04-01,0.000,Yes,2.970,No,3039.000,No,,
1976-04-02,0.000,Yes,2.920,No,2999.000,No,,
1976-04-03,0.000,Yes,2.920,No,2999.000,No,,
1976-04-04,0.000,Yes,2.920,No,2999.000,No,,
1976-04-05,0.000,Yes,2.330,No,2351.000,No,,
1976-04-06,0.000,Yes,2.330,No,2365.000,No,,
1976-04-07,0.000,Yes,2.330,No,2470.000,No,,
1976-04-08,0.000,Yes,2.360,No,2517.000,No,,
1976-04-09,0.000,Yes,2.400,No,2572.000,No,,
1976-04-10,0.000,Yes,2.400,No,2572.000,No,,
1976-04-11,0.000,Yes,2.400,No,2572.000,No,,
1976-04-12,0.000,Yes,2.400,No,2572.000,No,,
1976-04-13,0.000,Yes,2.440,No,2599.000,No,,
1976-04-14,0.000,Yes,2.440,No,2599.000,No,,
1976-04-15,0.000,Yes,2.440,No,2599.000,No,,
1976-04-16,0.000,Yes,2.460,No,2616.000,No,,
1976-04-17,0.000,Yes,2.460,No,2616.000,No,,
1976-04-18,0.000,Yes,2.460,No,2616.000,No,,
1976-04-19,0.000,Yes,2.490,No,2640.000,No,,
1976-04-20,0.000,Yes,2.490,No,2640.000,No,,
1976-04-21,0.000,Yes,2.490,No,2640.000,No,,
1976-04-22,0.000,Yes,2.480,No,2632.000,No,,
1976-04-23,0.000,Yes,2.460,No,2616.000,No,,
1976-04-24,0.000,Yes,2.460,No,2616.000,No,,
1976-04-25,0.000,Yes,2.460,No,2616.000,No,,
1976-04-26,0.000,Yes,2.460,No,2616.000,No,,
1976-04-27,0.000,Yes,2.530,No,2673.000,No,,
1976-04-28,0.000,Yes,2.530,No,2673.000,No,,
1976-04-29,0.000,Yes,2.640,No,2759.000,No,,
1976-04-30,0.000,Yes,2.780,No,2875.000,No,,
1976-05-01,0.000,Yes,2.640,No,2759.000,No,,
1976-05-02,0.000,Yes,2.480,No,2632.000,No,,
1976-05-03,0.000,Yes,2.460,No,2616.000,No,,
1976-05-04,0.000,Yes,2.420,No,2584.000,No,,
1976-05-05,0.000,Yes,2.390,No,2564.000,No,,
1976-05-06,0.000,Yes,2.390,No,2564.000,No,,
1976-05-07,0.000,Yes,2.390,No,2564.000,No,,
1976-05-08,0.000,Yes,2.360,No,2541.000,No,,
1976-05-09,0.000,Yes,2.360,No,2541.000,No,,
1976-05-10,0.000,Yes,2.350,No,2533.000,No,,
1976-05-11,0.000,Yes,2.350,No,2533.000,No,,
1976-05-12,0.000,Yes,2.350,No,2533.000,No,,
1976-05-13,0.000,Yes,2.350,No,2533.000,No,,
1976-05-14,0.000,Yes,2.350,No,2533.000,No,,
1976-05-15,0.000,Yes,2.350,No,2533.000,No,,
1976-05-16,0.000,Yes,2.350,No,2533.000,No,,
1976-05-17,0.000,Yes,2.350,No,2533.000,No,,
1976-05-18,0.000,Yes,2.360,No,2541.000,No,,
1976-05-19,0.000,Yes,2.350,No,2533.000,No,,
1976-05-20,0.000,Yes,2.480,No,2691.000,No,,
1976-05-21,0.000,Yes,2.490,No,2704.000,No,,
1976-05-22,0.000,Yes,2.480,No,2691.000,No,,
1976-05-23,0.000,Yes,2.460,No,2669.000,No,,
1976-05-24,0.000,Yes,2.460,No,2669.000,No,,
1976-05-25,0.000,Yes,2.360,No,2564.000,No,,
1976-05-26,0.000,Yes,2.350,No,2556.000,No,,
1976-05-27,0.000,Yes,2.350,No,2556.000,No,,
1976-05-28,0.000,Yes,2.330,No,2536.000,No,,
1976-05-29,0.000,Yes,2.310,No,2515.000,No,,
1976-05-30,0.000,Yes,2.360,No,2564.000,No,,
1976-05-31,0.000,Yes,2.360,No,2564.000,No,,
1976-06-01,0.000,Yes,3.880,No,4600.000,No,,
1976-06-02,0.000,Yes,4.060,No,4907.000,No,,
1976-06-03,0.000,Yes,4.190,No,5128.000,No,,
1976-06-04,0.000,Yes,4.360,No,5423.000,No,,
1976-06-05,0.000,Yes,4.750,No,6139.000,No,,
1976-06-06,0.000,Yes,5.670,No,8146.000,No,,
1976-06-07,0.000,Yes,6.700,No,10885.000,No,,
1976-06-08,0.000,Yes,6.970,No,11681.000,No,,
1976-06-09,0.000,Yes,7.130,No,12162.000,No,,
1976-06-10,0.000,Yes,7.160,No,12250.000,No,,
1976-06-11,0.000,Yes,7.160,No,12250.000,No,,
1976-06-12,0.000,Yes,7.160,No,12250.000,No,,
1976-06-13,0.000,Yes,7.110,No,12098.000,No,,
1976-06-14,0.000,Yes,6.740,No,10996.000,No,,
1976-06-15,0.000,Yes,6.440,No,10116.000,No,,
1976-06-16,0.000,Yes,6.250,No,9609.000,No,,
1976-06-17,0.000,Yes,6.150,No,9347.000,No,,
1976-06-18,0.000,Yes,5.970,No,8878.000,No,,
1976-06-19,0.000,Yes,5.780,No,8407.000,No,,
1976-06-20,0.000,Yes,5.530,No,7822.000,No,,
1976-06-21,0.000,Yes,5.440,No,7619.000,No,,
1976-06-22,0.000,Yes,5.440,No,7619.000,No,,
1976-06-23,0.000,Yes,5.750,No,8336.000,No,,
1976-06-24,0.000,Yes,6.290,No,9708.000,No,,
1976-06-25,0.000,Yes,6.270,No,9652.000,No,,
1976-06-26,0.000,Yes,6.220,No,9519.000,No,,
1976-06-27,0.000,Yes,6.100,No,9219.000,No,,
1976-06-28,0.000,Yes,6.020,No,9005.000,No,,
1976-06-29,0.000,Yes,5.820,No,8508.000,No,,
1976-06-30,0.000,Yes,5.640,No,8066.000,No,,
1976-07-01,0.000,Yes,5.460,No,7666.000,No,,
1976-07-02,0.000,Yes,5.490,No,7730.000,No,,
1976-07-03,0.000,Yes,5.850,No,8579.000,No,,
1976-07-04,0.000,Yes,7.650,No,13792.000,No,,
1976-07-05,0.000,Yes,8.990,No,18669.000,No,,
1976-07-06,0.000,Yes,9.710,No,21668.000,No,,
1976-07-07,0.000,Yes,10.110,No,23436.000,No,,
1976-07-08,0.000,Yes,10.260,No,24107.000,No,,
1976-07-09,0.000,Yes,10.350,No,24532.000,No,,
1976-07-10,0.000,Yes,10.210,No,23888.000,No,,
1976-07-11,0.000,Yes,9.960,No,22757.000,No,,
1976-07-12,0.000,Yes,9.690,No,21571.000,No,,
1976-07-13,0.000,Yes,9.230,No,19652.000,No,,
1976-07-14,0.000,Yes,8.800,No,17928.000,No,,
1976-07-15,0.000,Yes,8.410,No,16437.000,No,,
1976-07-16,0.000,Yes,7.960,No,14839.000,No,,
1976-07-17,0.000,Yes,7.580,No,13552.000,No,,
1976-07-18,0.000,Yes,7.290,No,12647.000,No,,
1976-07-19,0.000,Yes,7.310,No,12712.000,No,,
1976-07-20,0.000,Yes,7.390,No,12957.000,No,,
1976-07-21,0.000,Yes,7.960,No,14839.000,No,,
1976-07-22,0.000,Yes,8.420,No,16486.000,No,,
1976-07-23,0.000,Yes,8.420,No,16486.000,No,,
1976-07-24,0.000,Yes,8.370,No,16296.000,No,,
1976-07-25,0.000,Yes,8.300,No,16048.000,No,,
1976-07-26,0.000,Yes,8.580,No,17074.000,No,,
1976-07-27,0.000,Yes,9.130,No,19224.000,No,,
1976-07-28,0.000,Yes,9.600,No,21176.000,No,,
1976-07-29,0.000,Yes,10.120,No,23473.000,No,,
1976-07-30,0.000,Yes,10.570,No,25558.000,No,,
1976-07-31,0.000,Yes,11.130,No,28284.000,No,,
1976-08-01,0.000,Yes,11.640,No,30899.000,No,,
1976-08-02,0.000,Yes,11.950,No,32566.000,No,,
1976-08-03,0.000,Yes,12.310,No,34524.000,No,,
1976-08-04,0.000,Yes,12.720,No,36885.000,No,,
1976-08-05,0.000,Yes,13.390,No,40839.000,No,,
1976-08-06,0.000,Yes,14.130,No,45455.000,No,,
1976-08-07,0.000,Yes,14.420,No,47317.000,No,,
1976-08-08,0.000,Yes,14.320,No,46657.000,No,,
1976-08-09,0.000,Yes,14.180,No,45777.000,No,,
1976-08-10,0.000,Yes,14.290,No,46485.000,No,,
1976-08-11,0.000,Yes,14.230,No,46100.000,No,,
1976-08-12,0.000,Yes,14.130,No,45455.000,No,,
1976-08-13,0.000,Yes,14.050,No,44923.000,No,,
1976-08-14,0.000,Yes,14.010,No,44700.000,No,,
1976-08-15,0.000,Yes,14.050,No,44923.000,No,,
1976-08-16,0.000,Yes,14.060,No,44979.000,No,,
1976-08-17,0.000,Yes,14.150,No,45567.000,No,,
1976-08-18,0.000,Yes,14.130,No,45288.000,No,,
1976-08-19,0.000,Yes,14.120,No,45107.000,No,,
1976-08-20,0.000,Yes,14.050,No,44385.000,No,,
1976-08-21,0.000,Yes,13.980,No,43627.000,No,,
1976-08-22,0.000,Yes,13.960,No,43353.000,No,,
1976-08-23,0.000,Yes,13.950,No,43174.000,No,,
1976-08-24,0.000,Yes,13.790,No,41617.000,No,,
1976-08-25,0.000,Yes,13.640,No,40151.000,No,,
1976-08-26,0.000,Yes,13.510,No,38895.000,No,,
1976-08-27,0.000,Yes,13.300,No,36959.000,No,,
1976-08-28,0.000,Yes,13.170,No,35798.000,No,,
1976-08-29,0.000,Yes,13.170,No,35721.000,No,,
1976-08-30,0.000,Yes,13.050,No,34630.000,No,,
1976-08-31,0.000,Yes,12.900,No,33311.000,No,,
1976-09-01,0.000,Yes,12.780,No,32303.000,No,,
1976-09-02,0.000,Yes,12.700,No,31589.000,No,,
1976-09-03,0.000,Yes,12.480,No,29786.000,No,,
1976-09-04,0.000,Yes,12.400,No,29315.000,No,,
1976-09-05,0.000,Yes,12.240,No,28389.000,No,,
1976-09-06,0.000,Yes,12.100,No,27598.000,No,,
1976-09-07,0.000,Yes,11.970,No,26891.000,No,,
1976-09-08,0.000,Yes,11.830,No,26157.000,No,,
1976-09-09,0.000,Yes,11.700,No,25442.000,No,,
1976-09-10,0.000,Yes,11.570,No,24802.000,No,,
1976-09-11,0.000,Yes,11.530,No,24593.000,No,,
1976-09-12,0.000,Yes,11.560,No,24734.000,No,,
1976-09-13,0.000,Yes,11.610,No,24980.000,No,,
1976-09-14,0.000,Yes,11.750,No,25726.000,No,,
1976-09-15,0.000,Yes,11.710,No,25512.000,No,,
1976-09-16,0.000,Yes,11.590,No,24875.000,No,,
1976-09-17,0.000,Yes,11.420,No,24040.000,No,,
1976-09-18,0.000,Yes,11.290,No,23395.000,No,,
1976-09-19,0.000,Yes,11.500,No,24421.000,No,,
1976-09-20,0.000,Yes,11.710,No,25512.000,No,,
1976-09-21,0.000,Yes,11.700,No,25442.000,No,,
1976-09-22,0.000,Yes,11.950,No,26780.000,No,,
1976-09-23,0.000,Yes,12.290,No,28694.000,No,,
1976-09-24,0.000,Yes,12.580,No,30385.000,No,,
1976-09-25,0.100,Yes,12.480,No,29786.000,No,,
1976-09-26,0.100,Yes,12.550,No,30223.000,No,,
1976-09-27,0.100,Yes,12.620,No,30626.000,No,,
1976-09-28,0.100,Yes,12.570,No,30343.000,No,,
1976-09-29,4.200,Yes,12.670,No,30946.000,No,,
1976-09-30,1.100,Yes,12.740,No,31390.000,No,,
1976-10-01,1.100,Yes,12.750,No,31432.000,No,,
1976-10-02,1.100,Yes,12.940,No,32631.000,No,,
1976-10-03,1.100,Yes,13.120,No,33795.000,No,,
1976-10-04,1.100,Yes,13.230,No,34523.000,No,,
1976-10-05,1.000,Yes,13.270,No,34784.000,No,,
1976-10-06,1.000,Yes,13.170,No,34097.000,No,,
1976-10-07,0.100,Yes,13.070,No,33457.000,No,,
1976-10-08,0.700,Yes,12.870,No,32166.000,No,,
1976-10-09,1.000,Yes,12.610,No,30584.000,No,,
1976-10-10,0.700,Yes,12.330,No,28925.000,No,,
1976-10-11,0.700,Yes,12.590,No,30463.000,No,,
1976-10-12,4.100,Yes,12.720,No,31268.000,No,,
1976-10-13,4.000,Yes,11.670,No,25298.000,No,,
1976-10-14,11.100,Yes,11.420,No,24040.000,No,,
1976-10-15,11.100,Yes,11.240,No,23159.000,No,,
1976-10-16,6.100,Yes,11.160,No,22760.000,No,,
1976-10-17,11.100,Yes,10.910,No,21617.000,No,,
1976-10-18,11.100,Yes,10.770,No,20982.000,No,,
1976-10-19,6.100,Yes,10.600,No,20238.000,No,,
1976-10-20,6.100,Yes,10.450,No,19597.000,No,,
1976-10-21,5.000,Yes,10.350,No,19178.000,No,,
1976-10-22,6.100,Yes,10.240,No,18736.000,No,,
1976-10-23,5.000,Yes,10.200,No,18588.000,No,,
1976-10-24,4.000,Yes,10.260,No,18823.000,No,,
1976-10-25,1.000,Yes,10.400,No,19386.000,No,,
1976-10-26,1.000,Yes,10.400,No,19386.000,No,,
1976-10-27,0.000,Yes,10.270,No,18853.000,No,,
1976-10-28,0.100,Yes,10.170,No,18486.000,No,,
1976-10-29,0.000,Yes,10.140,No,18330.000,No,,
1976-10-30,0.000,Yes,10.160,No,18415.000,No,,
1976-10-31,0.000,Yes,10.090,No,18158.000,No,,
1976-11-01,0.000,Yes,10.080,No,18103.000,No,,
1976-11-02,0.000,Yes,10.080,No,18103.000,No,,
1976-11-03,0.000,Yes,10.030,No,17906.000,No,,
1976-11-04,0.000,Yes,10.010,No,17848.000,No,,
1976-11-05,0.000,Yes,10.080,No,18103.000,No,,
1976-11-06,0.000,Yes,10.310,No,19029.000,No,,
1976-11-07,0.000,Yes,10.350,No,19178.000,No,,
1976-11-08,0.000,Yes,10.370,No,19266.000,No,,
1976-11-09,0.000,Yes,10.310,No,19029.000,No,,
1976-11-10,0.000,Yes,10.170,No,18486.000,No,,
1976-11-11,0.000,Yes,10.010,No,17848.000,No,,
1976-11-12,0.000,Yes,9.750,No,16846.000,No,,
1976-11-13,0.000,Yes,9.560,No,16167.000,No,,
1976-11-14,0.000,Yes,9.400,No,15595.000,No,,
1976-11-15,0.000,Yes,9.280,No,15207.000,No,,
