Country Code,Station Code,Parameter,Label,Timestamp (UTC+07:00),Value,Unit,Observed or Estimated,Approval Level,Grade
VN,987101,Water Level,Manual,1985-04-22T00:00Z,0.14,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-23T00:00Z,0.18,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-24T00:00Z,0.2,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-25T00:00Z,0.16,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-26T00:00Z,0.08,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-27T00:00Z,0.06,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-28T00:00Z,0.07,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-29T00:00Z,0.07,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-04-30T00:00Z,0.01,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-01T00:00Z,0.04,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-02T00:00Z,0.07,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-03T00:00Z,0.13,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-04T00:00Z,0.19,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-05T00:00Z,0.24,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-06T00:00Z,0.27,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-07T00:00Z,0.25,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-08T00:00Z,0.25,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-09T00:00Z,0.23,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-10T00:00Z,0.23,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-11T00:00Z,0.22,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-12T00:00Z,0.11,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-13T00:00Z,0,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-14T00:00Z,-0.05,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-15T00:00Z,-0.02,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-16T00:00Z,0.05,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-17T00:00Z,0.16,m,O,Raw - Not Yet Reviewed,Unverified data
VN,987101,Water Level,Manual,1985-05-18T00:00Z,0.21,m,O,Raw - Not Yet Reviewed,Unverified data
